post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_00302,cr_0006,Final Piece #302,image,patron_only,ti_00014,2024-02-27 00:00:00,False
po_00303,cr_0006,WIP Preview #303,image,patron_only,ti_00013,2024-02-02 00:00:00,False
po_00304,cr_0006,Behind the Scenes #304,video,patron_only,ti_00013,2024-03-09 00:00:00,False
po_00305,cr_0006,Weekly Newsletter #305,article,patron_only,ti_00013,2024-03-26 00:00:00,False
po_00306,cr_0006,Exclusive Sketch #306,image,patron_only,ti_00013,2024-05-05 00:00:00,False
po_00307,cr_0006,New Tutorial #307,video,patron_only,ti_00014,2024-05-27 00:00:00,False
po_00308,cr_0006,Thoughts on #308,article,patron_only,ti_00013,2024-05-13 00:00:00,False
po_00309,cr_0006,Behind the Scenes #309,video,patron_only,ti_00014,2024-05-27 00:00:00,False
po_00310,cr_0006,Behind the Scenes #310,video,public,,2024-06-23 00:00:00,False
po_00311,cr_0006,New Tutorial #311,video,patron_only,ti_00013,2024-06-28 00:00:00,False
po_00312,cr_0006,New Tutorial #312,video,patron_only,ti_00014,2024-06-03 00:00:00,False
po_00313,cr_0006,Thoughts on #313,article,patron_only,ti_00013,2024-07-11 00:00:00,False
po_00314,cr_0006,Weekly Update #314,video,patron_only,ti_00014,2024-08-13 00:00:00,False
po_00315,cr_0006,Update Post #315,article,public,,2024-08-15 00:00:00,False
po_00316,cr_0006,Weekly Update #316,video,patron_only,ti_00014,2024-08-10 00:00:00,False
po_00317,cr_0006,Exclusive Sketch #317,image,public,,2024-08-21 00:00:00,False
po_00318,cr_0006,New Article #318,article,public,,2024-09-16 00:00:00,False
po_00319,cr_0006,Exclusive Sketch #319,image,patron_only,ti_00014,2024-09-26 00:00:00,False
po_00320,cr_0006,Final Piece #320,image,patron_only,ti_00014,2024-09-28 00:00:00,False
po_00321,cr_0006,Final Piece #321,image,patron_only,ti_00013,2024-10-13 00:00:00,False
po_00322,cr_0006,Special Episode #322,video,patron_only,ti_00013,2024-10-18 00:00:00,False
po_00323,cr_0006,Update Post #323,article,public,,2024-10-03 00:00:00,False
po_00324,cr_0006,Weekly Update #324,video,patron_only,ti_00013,2024-10-26 00:00:00,False
po_00325,cr_0006,Behind the Scenes #325,video,patron_only,ti_00014,2024-10-25 00:00:00,False
po_00326,cr_0006,New Tutorial #326,video,patron_only,ti_00013,2024-11-16 00:00:00,False
po_00327,cr_0006,Update Post #327,article,public,,2024-11-07 00:00:00,False
po_00328,cr_0006,Exclusive Sketch #328,image,patron_only,ti_00013,2024-12-12 00:00:00,False
po_00329,cr_0006,Behind the Scenes #329,video,patron_only,ti_00013,2024-12-20 00:00:00,False
po_00330,cr_0006,Special Episode #330,video,patron_only,ti_00013,2024-12-05 00:00:00,False
po_00331,cr_0006,Final Piece #331,image,patron_only,ti_00014,2025-01-04 00:00:00,False
po_00332,cr_0006,Exclusive Sketch #332,image,patron_only,ti_00014,2025-01-23 00:00:00,False
po_00333,cr_0006,Weekly Update #333,video,patron_only,ti_00013,2025-01-13 00:00:00,False
po_00334,cr_0006,Update Post #334,article,patron_only,ti_00013,2025-02-07 00:00:00,False
po_00335,cr_0006,Special Episode #335,video,patron_only,ti_00014,2025-02-08 00:00:00,False
po_00336,cr_0006,Weekly Newsletter #336,article,patron_only,ti_00013,2025-03-05 00:00:00,False
po_00337,cr_0006,Exclusive Sketch #337,image,patron_only,ti_00013,2025-04-25 00:00:00,False
po_00338,cr_0006,New Article #338,article,patron_only,ti_00014,2025-04-27 00:00:00,False
po_00339,cr_0006,Thoughts on #339,article,patron_only,ti_00014,2025-04-15 00:00:00,False
po_00340,cr_0006,Update Post #340,article,patron_only,ti_00013,2025-05-20 00:00:00,False
po_00341,cr_0006,WIP Preview #341,image,patron_only,ti_00013,2025-05-27 00:00:00,False
po_00342,cr_0006,Update Post #342,article,public,,2025-05-28 00:00:00,False
po_00343,cr_0006,New Tutorial #343,video,patron_only,ti_00013,2025-06-09 00:00:00,False
po_00344,cr_0006,Weekly Update #344,video,public,,2025-07-13 00:00:00,True
po_00345,cr_0006,WIP Preview #345,image,patron_only,ti_00013,2025-07-08 00:00:00,False
po_00346,cr_0006,Special Episode #346,video,patron_only,ti_00014,2025-07-18 00:00:00,False
po_00347,cr_0006,Update Post #347,article,patron_only,ti_00013,2025-07-10 00:00:00,False
po_00348,cr_0006,Weekly Newsletter #348,article,patron_only,ti_00013,2025-08-26 00:00:00,False
po_00349,cr_0006,Weekly Update #349,video,public,,2025-09-15 00:00:00,False
po_00350,cr_0006,New Article #350,article,patron_only,ti_00014,2025-10-12 00:00:00,False
po_00351,cr_0006,Weekly Update #351,video,patron_only,ti_00013,2025-10-07 00:00:00,False
po_00352,cr_0006,Final Piece #352,image,patron_only,ti_00013,2025-10-02 00:00:00,False
po_00353,cr_0006,Exclusive Sketch #353,image,patron_only,ti_00014,2025-11-04 00:00:00,False
po_00354,cr_0006,WIP Preview #354,image,patron_only,ti_00013,2025-11-20 00:00:00,False
po_00355,cr_0006,New Article #355,article,patron_only,ti_00014,2025-11-10 00:00:00,False
po_00356,cr_0006,Exclusive Sketch #356,image,patron_only,ti_00013,2025-11-09 00:00:00,True
po_00357,cr_0006,Thoughts on #357,article,patron_only,ti_00014,2025-12-14 00:00:00,False
po_00358,cr_0006,Exclusive Sketch #358,image,public,,2025-12-09 00:00:00,False
po_00359,cr_0006,New Artwork #359,image,patron_only,ti_00013,2025-12-18 00:00:00,False
po_00360,cr_0006,Update Post #360,article,patron_only,ti_00014,2025-12-16 00:00:00,False
po_00361,cr_0007,Exclusive Sketch #361,image,patron_only,ti_00016,2024-01-21 00:00:00,False
po_00362,cr_0007,Update Post #362,article,patron_only,ti_00015,2024-01-22 00:00:00,False
po_00363,cr_0007,Template Download #363,file,patron_only,ti_00016,2024-01-07 00:00:00,False
po_00364,cr_0007,Template Download #364,file,patron_only,ti_00016,2024-02-26 00:00:00,False
po_00365,cr_0007,Thoughts on #365,article,patron_only,ti_00016,2024-02-07 00:00:00,False
po_00366,cr_0007,WIP Preview #366,image,public,,2024-02-06 00:00:00,False
po_00367,cr_0007,Project Files #367,file,patron_only,ti_00015,2024-02-04 00:00:00,False
po_00368,cr_0007,New Article #368,article,patron_only,ti_00016,2024-02-05 00:00:00,False
po_00369,cr_0007,Thoughts on #369,article,patron_only,ti_00016,2024-03-05 00:00:00,False
po_00370,cr_0007,WIP Preview #370,image,patron_only,ti_00017,2024-03-22 00:00:00,False
po_00371,cr_0007,New Artwork #371,image,patron_only,ti_00015,2024-04-13 00:00:00,False
po_00372,cr_0007,Thoughts on #372,article,patron_only,ti_00015,2024-04-24 00:00:00,False
po_00373,cr_0007,Template Download #373,file,patron_only,ti_00017,2024-04-21 00:00:00,False
po_00374,cr_0007,Project Files #374,file,patron_only,ti_00016,2024-04-14 00:00:00,False
po_00375,cr_0007,Template Download #375,file,patron_only,ti_00016,2024-05-06 00:00:00,False
po_00376,cr_0007,Final Piece #376,image,public,,2024-05-11 00:00:00,False
po_00377,cr_0007,WIP Preview #377,image,public,,2024-05-20 00:00:00,False
po_00378,cr_0007,Thoughts on #378,article,public,,2024-05-28 00:00:00,False
po_00379,cr_0007,Thoughts on #379,article,patron_only,ti_00016,2024-06-12 00:00:00,False
po_00380,cr_0007,Exclusive Sketch #380,image,patron_only,ti_00015,2024-06-19 00:00:00,False
po_00381,cr_0007,WIP Preview #381,image,patron_only,ti_00016,2024-06-05 00:00:00,False
po_00382,cr_0007,Final Piece #382,image,patron_only,ti_00016,2024-06-16 00:00:00,False
po_00383,cr_0007,Update Post #383,article,patron_only,ti_00015,2024-07-04 00:00:00,False
po_00384,cr_0007,New Artwork #384,image,patron_only,ti_00016,2024-07-12 00:00:00,False
po_00385,cr_0007,Resource Pack #385,file,patron_only,ti_00016,2024-08-09 00:00:00,False
po_00386,cr_0007,Resource Pack #386,file,patron_only,ti_00015,2024-08-18 00:00:00,False
po_00387,cr_0007,Final Piece #387,image,patron_only,ti_00015,2024-08-01 00:00:00,False
po_00388,cr_0007,Template Download #388,file,patron_only,ti_00016,2024-08-16 00:00:00,False
po_00389,cr_0007,Project Files #389,file,public,,2024-08-16 00:00:00,False
po_00390,cr_0007,Weekly Newsletter #390,article,patron_only,ti_00015,2024-09-08 00:00:00,False
po_00391,cr_0007,New Article #391,article,patron_only,ti_00015,2024-09-21 00:00:00,False
po_00392,cr_0007,Template Download #392,file,patron_only,ti_00016,2024-09-22 00:00:00,False
po_00393,cr_0007,Update Post #393,article,patron_only,ti_00016,2024-10-12 00:00:00,False
po_00394,cr_0007,Project Files #394,file,patron_only,ti_00015,2024-10-27 00:00:00,False
po_00395,cr_0007,New Article #395,article,patron_only,ti_00016,2024-10-28 00:00:00,False
po_00396,cr_0007,Bonus Content #396,file,patron_only,ti_00016,2024-10-16 00:00:00,False
po_00397,cr_0007,Template Download #397,file,patron_only,ti_00015,2024-10-02 00:00:00,False
po_00398,cr_0007,Project Files #398,file,public,,2024-11-20 00:00:00,False
po_00399,cr_0007,Bonus Content #399,file,patron_only,ti_00015,2024-11-28 00:00:00,False
po_00400,cr_0007,Exclusive Sketch #400,image,patron_only,ti_00017,2024-11-17 00:00:00,False
po_00401,cr_0007,WIP Preview #401,image,patron_only,ti_00016,2024-11-16 00:00:00,False
po_00402,cr_0007,Exclusive Sketch #402,image,patron_only,ti_00015,2024-11-26 00:00:00,False
po_00403,cr_0007,Update Post #403,article,public,,2024-12-10 00:00:00,False
po_00404,cr_0007,Exclusive Sketch #404,image,public,,2024-12-21 00:00:00,False
po_00405,cr_0007,Update Post #405,article,patron_only,ti_00016,2024-12-12 00:00:00,False
po_00406,cr_0007,Template Download #406,file,patron_only,ti_00017,2024-12-26 00:00:00,False
po_00407,cr_0007,Resource Pack #407,file,patron_only,ti_00015,2024-12-13 00:00:00,False
po_00408,cr_0007,Update Post #408,article,patron_only,ti_00017,2025-01-27 00:00:00,False
po_00409,cr_0007,Weekly Newsletter #409,article,patron_only,ti_00015,2025-01-13 00:00:00,False
po_00410,cr_0007,New Article #410,article,patron_only,ti_00016,2025-01-06 00:00:00,False
po_00411,cr_0007,New Artwork #411,image,patron_only,ti_00016,2025-01-17 00:00:00,False
po_00412,cr_0007,New Article #412,article,patron_only,ti_00015,2025-02-09 00:00:00,False
po_00413,cr_0007,Final Piece #413,image,patron_only,ti_00015,2025-02-08 00:00:00,False
po_00414,cr_0007,WIP Preview #414,image,patron_only,ti_00015,2025-02-03 00:00:00,False
po_00415,cr_0007,Resource Pack #415,file,public,,2025-02-04 00:00:00,False
po_00416,cr_0007,Template Download #416,file,patron_only,ti_00015,2025-03-27 00:00:00,False
po_00417,cr_0007,New Article #417,article,public,,2025-04-25 00:00:00,False
po_00418,cr_0007,New Artwork #418,image,public,,2025-04-28 00:00:00,False
po_00419,cr_0007,Template Download #419,file,patron_only,ti_00016,2025-04-27 00:00:00,False
po_00420,cr_0007,New Artwork #420,image,public,,2025-05-28 00:00:00,False
po_00421,cr_0007,New Article #421,article,patron_only,ti_00015,2025-05-07 00:00:00,False
po_00422,cr_0007,Template Download #422,file,patron_only,ti_00015,2025-06-08 00:00:00,False
po_00423,cr_0007,New Artwork #423,image,patron_only,ti_00015,2025-06-22 00:00:00,False
po_00424,cr_0007,Resource Pack #424,file,patron_only,ti_00016,2025-06-06 00:00:00,False
po_00425,cr_0007,Project Files #425,file,patron_only,ti_00015,2025-07-21 00:00:00,True
po_00426,cr_0007,New Article #426,article,patron_only,ti_00015,2025-07-19 00:00:00,False
po_00427,cr_0007,Template Download #427,file,patron_only,ti_00016,2025-07-01 00:00:00,False
po_00428,cr_0007,Weekly Newsletter #428,article,patron_only,ti_00015,2025-07-18 00:00:00,False
po_00429,cr_0007,New Artwork #429,image,patron_only,ti_00015,2025-07-06 00:00:00,False
po_00430,cr_0007,New Artwork #430,image,patron_only,ti_00017,2025-07-21 00:00:00,False
po_00431,cr_0007,Weekly Newsletter #431,article,patron_only,ti_00015,2025-07-07 00:00:00,False
po_00432,cr_0007,New Article #432,article,patron_only,ti_00015,2025-08-27 00:00:00,False
po_00433,cr_0007,Project Files #433,file,patron_only,ti_00015,2025-08-06 00:00:00,False
po_00434,cr_0007,Thoughts on #434,article,patron_only,ti_00015,2025-08-08 00:00:00,False
po_00435,cr_0007,Weekly Newsletter #435,article,patron_only,ti_00016,2025-08-12 00:00:00,False
po_00436,cr_0007,Project Files #436,file,patron_only,ti_00015,2025-09-06 00:00:00,True
po_00437,cr_0007,Update Post #437,article,patron_only,ti_00017,2025-09-19 00:00:00,False
po_00438,cr_0007,Bonus Content #438,file,public,,2025-09-10 00:00:00,False
po_00439,cr_0007,Template Download #439,file,patron_only,ti_00016,2025-09-15 00:00:00,False
po_00440,cr_0007,New Artwork #440,image,public,,2025-09-03 00:00:00,False
po_00441,cr_0007,Template Download #441,file,patron_only,ti_00015,2025-09-26 00:00:00,False
po_00442,cr_0007,Bonus Content #442,file,public,,2025-09-20 00:00:00,False
po_00443,cr_0007,WIP Preview #443,image,patron_only,ti_00016,2025-09-19 00:00:00,False
po_00444,cr_0007,Final Piece #444,image,patron_only,ti_00015,2025-10-21 00:00:00,False
po_00445,cr_0007,Weekly Newsletter #445,article,patron_only,ti_00016,2025-10-20 00:00:00,False
po_00446,cr_0007,Project Files #446,file,public,,2025-10-01 00:00:00,False
po_00447,cr_0007,Bonus Content #447,file,public,,2025-10-07 00:00:00,False
po_00448,cr_0007,Final Piece #448,image,patron_only,ti_00015,2025-10-22 00:00:00,False
po_00449,cr_0007,Bonus Content #449,file,patron_only,ti_00015,2025-10-11 00:00:00,False
po_00450,cr_0007,Thoughts on #450,article,patron_only,ti_00016,2025-10-15 00:00:00,False
po_00451,cr_0007,Thoughts on #451,article,public,,2025-11-15 00:00:00,False
po_00452,cr_0007,Resource Pack #452,file,patron_only,ti_00015,2025-11-10 00:00:00,False
po_00453,cr_0007,Template Download #453,file,patron_only,ti_00016,2025-11-15 00:00:00,False
po_00454,cr_0007,WIP Preview #454,image,patron_only,ti_00016,2025-11-10 00:00:00,False
po_00455,cr_0007,Bonus Content #455,file,patron_only,ti_00016,2025-11-10 00:00:00,False
po_00456,cr_0007,Final Piece #456,image,patron_only,ti_00017,2025-12-02 00:00:00,False
po_00457,cr_0007,Project Files #457,file,patron_only,ti_00016,2025-12-24 00:00:00,False
po_00458,cr_0007,Weekly Newsletter #458,article,public,,2025-12-26 00:00:00,False
po_00459,cr_0007,Resource Pack #459,file,patron_only,ti_00015,2025-12-10 00:00:00,False
po_00460,cr_0007,Bonus Content #460,file,patron_only,ti_00015,2025-12-26 00:00:00,False
po_00461,cr_0007,Project Files #461,file,public,,2025-12-11 00:00:00,False
po_00462,cr_0008,New Article #462,article,patron_only,ti_00018,2024-01-03 00:00:00,False
po_00463,cr_0008,Weekly Update #463,video,patron_only,ti_00019,2024-01-11 00:00:00,False
po_00464,cr_0008,Weekly Update #464,video,public,,2024-02-03 00:00:00,False
po_00465,cr_0008,Thoughts on #465,article,patron_only,ti_00019,2024-02-21 00:00:00,False
po_00466,cr_0008,New Tutorial #466,video,patron_only,ti_00018,2024-02-15 00:00:00,False
po_00467,cr_0008,Behind the Scenes #467,video,public,,2024-02-18 00:00:00,False
po_00468,cr_0008,Exclusive Sketch #468,image,patron_only,ti_00018,2024-02-13 00:00:00,False
po_00469,cr_0008,Exclusive Sketch #469,image,public,,2024-03-14 00:00:00,False
po_00470,cr_0008,Exclusive Sketch #470,image,patron_only,ti_00018,2024-03-19 00:00:00,False
po_00471,cr_0008,New Artwork #471,image,patron_only,ti_00019,2024-04-03 00:00:00,False
po_00472,cr_0008,Weekly Update #472,video,patron_only,ti_00018,2024-04-03 00:00:00,False
po_00473,cr_0008,New Artwork #473,image,patron_only,ti_00018,2024-04-16 00:00:00,False
po_00474,cr_0008,Exclusive Sketch #474,image,patron_only,ti_00019,2024-04-07 00:00:00,False
po_00475,cr_0008,WIP Preview #475,image,patron_only,ti_00018,2024-04-25 00:00:00,False
po_00476,cr_0008,Final Piece #476,image,patron_only,ti_00018,2024-05-20 00:00:00,False
po_00477,cr_0008,Special Episode #477,video,patron_only,ti_00019,2024-05-11 00:00:00,False
po_00478,cr_0008,Final Piece #478,image,patron_only,ti_00018,2024-05-22 00:00:00,False
po_00479,cr_0008,Weekly Update #479,video,patron_only,ti_00018,2024-05-21 00:00:00,False
po_00480,cr_0008,Special Episode #480,video,patron_only,ti_00018,2024-05-22 00:00:00,False
po_00481,cr_0008,New Artwork #481,image,patron_only,ti_00019,2024-05-18 00:00:00,False
po_00482,cr_0008,Special Episode #482,video,patron_only,ti_00019,2024-06-09 00:00:00,False
po_00483,cr_0008,Weekly Newsletter #483,article,public,,2024-06-14 00:00:00,False
po_00484,cr_0008,New Artwork #484,image,patron_only,ti_00019,2024-06-05 00:00:00,False
po_00485,cr_0008,New Artwork #485,image,patron_only,ti_00019,2024-07-04 00:00:00,False
po_00486,cr_0008,New Tutorial #486,video,patron_only,ti_00018,2024-07-06 00:00:00,False
po_00487,cr_0008,Thoughts on #487,article,patron_only,ti_00018,2024-07-16 00:00:00,False
po_00488,cr_0008,New Artwork #488,image,patron_only,ti_00019,2024-07-09 00:00:00,False
po_00489,cr_0008,Update Post #489,article,public,,2024-07-14 00:00:00,False
po_00490,cr_0008,Weekly Update #490,video,patron_only,ti_00018,2024-09-18 00:00:00,False
po_00491,cr_0008,Final Piece #491,image,public,,2024-09-27 00:00:00,False
po_00492,cr_0008,Weekly Newsletter #492,article,patron_only,ti_00019,2024-09-27 00:00:00,False
po_00493,cr_0008,Behind the Scenes #493,video,patron_only,ti_00018,2024-09-13 00:00:00,False
po_00494,cr_0008,Weekly Newsletter #494,article,patron_only,ti_00018,2024-09-26 00:00:00,False
po_00495,cr_0008,New Article #495,article,patron_only,ti_00019,2024-09-19 00:00:00,False
po_00496,cr_0008,New Tutorial #496,video,public,,2024-09-18 00:00:00,False
po_00497,cr_0008,Weekly Update #497,video,patron_only,ti_00018,2024-09-08 00:00:00,False
po_00498,cr_0008,Thoughts on #498,article,public,,2024-10-24 00:00:00,False
po_00499,cr_0008,Weekly Update #499,video,patron_only,ti_00018,2024-10-27 00:00:00,False
po_00500,cr_0008,Behind the Scenes #500,video,patron_only,ti_00018,2024-11-19 00:00:00,False
po_00501,cr_0008,Weekly Update #501,video,patron_only,ti_00018,2024-11-09 00:00:00,False
po_00502,cr_0008,WIP Preview #502,image,patron_only,ti_00018,2024-11-23 00:00:00,False
po_00503,cr_0008,Special Episode #503,video,patron_only,ti_00018,2024-11-12 00:00:00,False
po_00504,cr_0008,Final Piece #504,image,patron_only,ti_00018,2024-12-27 00:00:00,False
po_00505,cr_0008,Special Episode #505,video,patron_only,ti_00018,2024-12-16 00:00:00,False
po_00506,cr_0008,Update Post #506,article,patron_only,ti_00018,2025-01-27 00:00:00,False
po_00507,cr_0008,Final Piece #507,image,patron_only,ti_00019,2025-01-10 00:00:00,False
po_00508,cr_0008,Exclusive Sketch #508,image,patron_only,ti_00018,2025-01-22 00:00:00,False
po_00509,cr_0008,New Tutorial #509,video,patron_only,ti_00018,2025-01-22 00:00:00,False
po_00510,cr_0008,Exclusive Sketch #510,image,patron_only,ti_00018,2025-01-23 00:00:00,False
po_00511,cr_0008,New Artwork #511,image,patron_only,ti_00018,2025-01-20 00:00:00,False
po_00512,cr_0008,Weekly Update #512,video,public,,2025-02-12 00:00:00,False
po_00513,cr_0008,Exclusive Sketch #513,image,public,,2025-02-17 00:00:00,False
po_00514,cr_0008,Behind the Scenes #514,video,patron_only,ti_00018,2025-02-14 00:00:00,False
po_00515,cr_0008,Weekly Newsletter #515,article,patron_only,ti_00018,2025-02-22 00:00:00,False
po_00516,cr_0008,New Tutorial #516,video,patron_only,ti_00018,2025-02-19 00:00:00,False
po_00517,cr_0008,Update Post #517,article,public,,2025-02-19 00:00:00,False
po_00518,cr_0008,Weekly Newsletter #518,article,patron_only,ti_00018,2025-02-08 00:00:00,False
po_00519,cr_0008,Update Post #519,article,patron_only,ti_00019,2025-03-08 00:00:00,False
