tier_id,creator_id,tier_name,tier_rank,price_usd,description,is_active,created_at,archived_at
ti_01044,cr_0404,Gold,3,24.12,Gold tier - Access to exclusive content,True,2022-01-13 00:00:00,
ti_01045,cr_0405,Basic,1,3.34,Basic tier - Access to exclusive content,True,2022-09-13 00:00:00,
ti_01046,cr_0405,Insider,2,7.82,Insider tier - Access to exclusive content,True,2022-09-13 00:00:00,
ti_01047,cr_0405,Champion,3,44.62,Champion tier - Access to exclusive content,True,2022-09-11 00:00:00,
ti_01048,cr_0406,Supporter,1,3.82,Supporter tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01049,cr_0406,Plus,2,11.22,Plus tier - Access to exclusive content,True,2022-03-18 00:00:00,
ti_01050,cr_0406,Pro,3,40.51,Pro tier - Access to exclusive content,True,2022-03-16 00:00:00,
ti_01051,cr_0407,Fan,1,4.61,Fan tier - Access to exclusive content,True,2023-04-11 00:00:00,
ti_01052,cr_0407,Insider,2,10.21,Insider tier - Access to exclusive content,True,2023-04-12 00:00:00,
ti_01053,cr_0407,Gold,3,31.9,Gold tier - Access to exclusive content,True,2023-04-11 00:00:00,
ti_01054,cr_0407,Ultimate,4,78.68,Ultimate tier - Access to exclusive content,True,2023-04-12 00:00:00,
ti_01055,cr_0408,Fan,1,2.98,Fan tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01056,cr_0408,VIP,2,11.77,VIP tier - Access to exclusive content,True,2022-01-15 00:00:00,
ti_01057,cr_0408,Elite,3,20.8,Elite tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01058,cr_0408,Whale,4,121.92,Whale tier - Access to exclusive content,True,2022-01-17 00:00:00,
ti_01059,cr_0409,Supporter,1,4.68,Supporter tier - Access to exclusive content,True,2022-05-14 00:00:00,
ti_01060,cr_0409,Premium,2,9.27,Premium tier - Access to exclusive content,True,2022-05-16 00:00:00,
ti_01061,cr_0409,Gold,3,29.17,Gold tier - Access to exclusive content,True,2022-05-15 00:00:00,
ti_01062,cr_0409,Legend,4,121.48,Legend tier - Access to exclusive content,True,2022-05-12 00:00:00,
ti_01063,cr_0410,Fan,1,3.03,Fan tier - Access to exclusive content,True,2022-03-14 00:00:00,
ti_01064,cr_0410,Premium,2,11.82,Premium tier - Access to exclusive content,True,2022-03-17 00:00:00,
ti_01065,cr_0410,Pro,3,43.31,Pro tier - Access to exclusive content,True,2022-03-13 00:00:00,
ti_01066,cr_0411,Supporter,1,4.43,Supporter tier - Access to exclusive content,True,2023-03-11 00:00:00,
ti_01067,cr_0411,VIP,2,10.98,VIP tier - Access to exclusive content,True,2023-03-10 00:00:00,
ti_01068,cr_0411,Gold,3,39.21,Gold tier - Access to exclusive content,True,2023-03-09 00:00:00,
ti_01069,cr_0411,Whale,4,146.85,Whale tier - Access to exclusive content,True,2023-03-11 00:00:00,
ti_01070,cr_0412,Supporter,1,2.5,Supporter tier - Access to exclusive content,True,2022-10-14 00:00:00,
ti_01071,cr_0412,Premium,2,8.41,Premium tier - Access to exclusive content,True,2022-10-11 00:00:00,
ti_01072,cr_0412,Gold,3,21.44,Gold tier - Access to exclusive content,True,2022-10-08 00:00:00,
ti_01073,cr_0413,Viewer,1,4.76,Viewer tier - Access to exclusive content,True,2022-05-14 00:00:00,
ti_01074,cr_0413,VIP,2,8.78,VIP tier - Access to exclusive content,True,2022-05-13 00:00:00,
ti_01075,cr_0413,Pro,3,39.38,Pro tier - Access to exclusive content,True,2022-05-17 00:00:00,
ti_01076,cr_0414,Basic,1,4.05,Basic tier - Access to exclusive content,True,2023-05-06 00:00:00,
ti_01077,cr_0414,Insider,2,13.04,Insider tier - Access to exclusive content,True,2023-05-09 00:00:00,
ti_01078,cr_0414,Elite,3,33.44,Elite tier - Access to exclusive content,True,2023-05-10 00:00:00,
ti_01079,cr_0415,Basic,1,2.88,Basic tier - Access to exclusive content,True,2023-03-07 00:00:00,
ti_01080,cr_0415,Insider,2,9.84,Insider tier - Access to exclusive content,True,2023-03-13 00:00:00,
ti_01081,cr_0415,Elite,3,27.57,Elite tier - Access to exclusive content,True,2023-03-10 00:00:00,
ti_01082,cr_0415,Ultimate,4,94.93,Ultimate tier - Access to exclusive content,True,2023-03-07 00:00:00,
ti_01083,cr_0416,Fan,1,3.97,Fan tier - Access to exclusive content,True,2023-06-11 00:00:00,
ti_01084,cr_0416,VIP,2,8.35,VIP tier - Access to exclusive content,True,2023-06-08 00:00:00,
ti_01085,cr_0416,Champion,3,33.59,Champion tier - Access to exclusive content,True,2023-06-08 00:00:00,
ti_01086,cr_0417,Basic,1,3.41,Basic tier - Access to exclusive content,True,2022-07-15 00:00:00,
ti_01087,cr_0417,Plus,2,7.74,Plus tier - Access to exclusive content,True,2022-07-16 00:00:00,
ti_01088,cr_0417,Pro,3,23.14,Pro tier - Access to exclusive content,True,2022-07-12 00:00:00,
ti_01089,cr_0418,Supporter,1,2.42,Supporter tier - Access to exclusive content,True,2023-06-07 00:00:00,
ti_01090,cr_0418,Plus,2,12.87,Plus tier - Access to exclusive content,True,2023-06-09 00:00:00,
ti_01091,cr_0418,Champion,3,36.35,Champion tier - Access to exclusive content,True,2023-06-08 00:00:00,
ti_01092,cr_0418,Ultimate,4,92.76,Ultimate tier - Access to exclusive content,True,2023-06-06 00:00:00,
ti_01093,cr_0419,Supporter,1,3.1,Supporter tier - Access to exclusive content,True,2022-05-15 00:00:00,
ti_01094,cr_0419,VIP,2,8.75,VIP tier - Access to exclusive content,True,2022-05-17 00:00:00,
ti_01095,cr_0419,Gold,3,20.53,Gold tier - Access to exclusive content,True,2022-05-16 00:00:00,
ti_01096,cr_0420,Viewer,1,3.29,Viewer tier - Access to exclusive content,True,2023-01-12 00:00:00,
ti_01097,cr_0420,Insider,2,8.12,Insider tier - Access to exclusive content,True,2023-01-11 00:00:00,
ti_01098,cr_0420,Pro,3,30.25,Pro tier - Access to exclusive content,True,2023-01-09 00:00:00,
ti_01099,cr_0421,Fan,1,3.4,Fan tier - Access to exclusive content,True,2022-01-13 00:00:00,
ti_01100,cr_0421,Premium,2,8.81,Premium tier - Access to exclusive content,True,2022-01-17 00:00:00,
ti_01101,cr_0421,Pro,3,46.61,Pro tier - Access to exclusive content,True,2022-01-13 00:00:00,
ti_01102,cr_0422,Supporter,1,4.57,Supporter tier - Access to exclusive content,True,2022-10-11 00:00:00,
ti_01103,cr_0422,Insider,2,12.05,Insider tier - Access to exclusive content,True,2022-10-13 00:00:00,
ti_01104,cr_0422,Elite,3,33.13,Elite tier - Access to exclusive content,True,2022-10-12 00:00:00,
ti_01105,cr_0423,Supporter,1,4.81,Supporter tier - Access to exclusive content,True,2022-06-12 00:00:00,
ti_01106,cr_0423,Plus,2,8.4,Plus tier - Access to exclusive content,True,2022-06-11 00:00:00,
ti_01107,cr_0423,Gold,3,42.12,Gold tier - Access to exclusive content,True,2022-06-13 00:00:00,
ti_01108,cr_0423,Platinum,4,80.05,Platinum tier - Access to exclusive content,True,2022-06-15 00:00:00,
ti_01109,cr_0424,Supporter,1,3.9,Supporter tier - Access to exclusive content,True,2022-12-07 00:00:00,
ti_01110,cr_0424,VIP,2,9.06,VIP tier - Access to exclusive content,True,2022-12-08 00:00:00,
ti_01111,cr_0424,Gold,3,20.84,Gold tier - Access to exclusive content,True,2022-12-10 00:00:00,
ti_01112,cr_0424,Platinum,4,122.01,Platinum tier - Access to exclusive content,True,2022-12-07 00:00:00,
ti_01113,cr_0425,Supporter,1,2.71,Supporter tier - Access to exclusive content,True,2022-09-10 00:00:00,
ti_01114,cr_0425,Premium,2,10.24,Premium tier - Access to exclusive content,True,2022-09-09 00:00:00,
ti_01115,cr_0425,Gold,3,23.22,Gold tier - Access to exclusive content,True,2022-09-09 00:00:00,
ti_01116,cr_0425,Legend,4,143.22,Legend tier - Access to exclusive content,True,2022-09-11 00:00:00,
ti_01117,cr_0426,Supporter,1,5.0,Supporter tier - Access to exclusive content,True,2022-02-14 00:00:00,
ti_01118,cr_0426,Premium,2,9.12,Premium tier - Access to exclusive content,True,2022-02-10 00:00:00,
ti_01119,cr_0426,Gold,3,48.96,Gold tier - Access to exclusive content,True,2022-02-13 00:00:00,
ti_01120,cr_0426,Platinum,4,132.75,Platinum tier - Access to exclusive content,True,2022-02-15 00:00:00,
ti_01121,cr_0427,Supporter,1,3.03,Supporter tier - Access to exclusive content,True,2022-08-09 00:00:00,
ti_01122,cr_0427,Premium,2,9.4,Premium tier - Access to exclusive content,True,2022-08-10 00:00:00,
ti_01123,cr_0427,Elite,3,28.15,Elite tier - Access to exclusive content,True,2022-08-10 00:00:00,
ti_01124,cr_0427,Ultimate,4,103.37,Ultimate tier - Access to exclusive content,True,2022-08-09 00:00:00,
ti_01125,cr_0428,Supporter,1,4.94,Supporter tier - Access to exclusive content,True,2023-06-08 00:00:00,
ti_01126,cr_0428,Plus,2,10.33,Plus tier - Access to exclusive content,True,2023-06-11 00:00:00,
ti_01127,cr_0428,Elite,3,49.59,Elite tier - Access to exclusive content,True,2023-06-11 00:00:00,
ti_01128,cr_0429,Fan,1,2.21,Fan tier - Access to exclusive content,True,2023-03-10 00:00:00,
ti_01129,cr_0429,VIP,2,7.96,VIP tier - Access to exclusive content,True,2023-03-13 00:00:00,
ti_01130,cr_0429,Pro,3,47.86,Pro tier - Access to exclusive content,True,2023-03-11 00:00:00,
ti_01131,cr_0430,Viewer,1,3.34,Viewer tier - Access to exclusive content,True,2022-10-09 00:00:00,
ti_01132,cr_0430,Insider,2,12.85,Insider tier - Access to exclusive content,True,2022-10-14 00:00:00,
ti_01133,cr_0430,Gold,3,30.84,Gold tier - Access to exclusive content,True,2022-10-13 00:00:00,
ti_01134,cr_0430,Ultimate,4,80.3,Ultimate tier - Access to exclusive content,True,2022-10-13 00:00:00,
ti_01135,cr_0431,Supporter,1,4.99,Supporter tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01136,cr_0431,Plus,2,13.53,Plus tier - Access to exclusive content,True,2022-03-17 00:00:00,
ti_01137,cr_0431,Pro,3,43.89,Pro tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01138,cr_0432,Supporter,1,3.23,Supporter tier - Access to exclusive content,True,2022-10-10 00:00:00,
ti_01139,cr_0432,Premium,2,12.04,Premium tier - Access to exclusive content,True,2022-10-09 00:00:00,
ti_01140,cr_0432,Champion,3,24.33,Champion tier - Access to exclusive content,True,2022-10-11 00:00:00,
ti_01141,cr_0432,Ultimate,4,76.25,Ultimate tier - Access to exclusive content,True,2022-10-12 00:00:00,
ti_01142,cr_0433,Basic,1,2.63,Basic tier - Access to exclusive content,True,2022-04-15 00:00:00,
ti_01143,cr_0433,VIP,2,9.56,VIP tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01144,cr_0433,Gold,3,24.88,Gold tier - Access to exclusive content,True,2022-04-13 00:00:00,
ti_01145,cr_0434,Fan,1,4.59,Fan tier - Access to exclusive content,True,2022-02-12 00:00:00,
ti_01146,cr_0434,VIP,2,13.1,VIP tier - Access to exclusive content,True,2022-02-12 00:00:00,
ti_01147,cr_0434,Champion,3,20.26,Champion tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_01148,cr_0434,Legend,4,107.65,Legend tier - Access to exclusive content,True,2022-02-11 00:00:00,
ti_01149,cr_0435,Fan,1,3.27,Fan tier - Access to exclusive content,True,2023-07-05 00:00:00,
ti_01150,cr_0435,Insider,2,10.54,Insider tier - Access to exclusive content,True,2023-07-05 00:00:00,
ti_01151,cr_0435,Elite,3,26.99,Elite tier - Access to exclusive content,True,2023-07-11 00:00:00,
ti_01152,cr_0436,Fan,1,2.63,Fan tier - Access to exclusive content,True,2023-04-07 00:00:00,
ti_01153,cr_0436,Plus,2,12.02,Plus tier - Access to exclusive content,True,2023-04-06 00:00:00,
ti_01154,cr_0436,Pro,3,32.47,Pro tier - Access to exclusive content,True,2023-04-12 00:00:00,
ti_01155,cr_0437,Basic,1,4.01,Basic tier - Access to exclusive content,True,2023-07-05 00:00:00,
ti_01156,cr_0437,Premium,2,10.9,Premium tier - Access to exclusive content,True,2023-07-09 00:00:00,
ti_01157,cr_0437,Champion,3,38.8,Champion tier - Access to exclusive content,True,2023-07-09 00:00:00,
ti_01158,cr_0437,Ultimate,4,149.67,Ultimate tier - Access to exclusive content,True,2023-07-05 00:00:00,
ti_01159,cr_0438,Supporter,1,2.87,Supporter tier - Access to exclusive content,True,2022-10-13 00:00:00,
ti_01160,cr_0438,Premium,2,14.24,Premium tier - Access to exclusive content,True,2022-10-09 00:00:00,
ti_01161,cr_0438,Champion,3,37.59,Champion tier - Access to exclusive content,True,2022-10-11 00:00:00,
ti_01162,cr_0439,Fan,1,3.39,Fan tier - Access to exclusive content,True,2023-06-06 00:00:00,
ti_01163,cr_0439,Premium,2,14.32,Premium tier - Access to exclusive content,True,2023-06-10 00:00:00,
ti_01164,cr_0439,Elite,3,48.57,Elite tier - Access to exclusive content,True,2023-06-08 00:00:00,
ti_01165,cr_0440,Basic,1,3.63,Basic tier - Access to exclusive content,True,2022-03-18 00:00:00,
ti_01166,cr_0440,Plus,2,8.2,Plus tier - Access to exclusive content,True,2022-03-16 00:00:00,
ti_01167,cr_0440,Pro,3,33.76,Pro tier - Access to exclusive content,True,2022-03-16 00:00:00,
ti_01168,cr_0440,Platinum,4,97.68,Platinum tier - Access to exclusive content,True,2022-03-18 00:00:00,
ti_01169,cr_0441,Supporter,1,4.56,Supporter tier - Access to exclusive content,True,2023-02-07 00:00:00,
ti_01170,cr_0441,Insider,2,14.46,Insider tier - Access to exclusive content,True,2023-02-10 00:00:00,
ti_01171,cr_0441,Pro,3,31.46,Pro tier - Access to exclusive content,True,2023-02-07 00:00:00,
ti_01172,cr_0442,Fan,1,2.86,Fan tier - Access to exclusive content,True,2022-08-11 00:00:00,
ti_01173,cr_0442,Insider,2,7.88,Insider tier - Access to exclusive content,True,2022-08-09 00:00:00,
ti_01174,cr_0442,Gold,3,25.24,Gold tier - Access to exclusive content,True,2022-08-11 00:00:00,
ti_01175,cr_0442,Ultimate,4,93.41,Ultimate tier - Access to exclusive content,True,2022-08-12 00:00:00,
ti_01176,cr_0443,Basic,1,4.02,Basic tier - Access to exclusive content,True,2023-01-10 00:00:00,
ti_01177,cr_0443,Plus,2,14.14,Plus tier - Access to exclusive content,True,2023-01-06 00:00:00,
ti_01178,cr_0443,Gold,3,29.93,Gold tier - Access to exclusive content,True,2023-01-08 00:00:00,
ti_01179,cr_0443,Legend,4,115.0,Legend tier - Access to exclusive content,True,2023-01-12 00:00:00,
ti_01180,cr_0444,Viewer,1,4.54,Viewer tier - Access to exclusive content,True,2022-04-16 00:00:00,
ti_01181,cr_0444,Insider,2,7.33,Insider tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01182,cr_0444,Champion,3,47.75,Champion tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01183,cr_0444,Whale,4,82.77,Whale tier - Access to exclusive content,True,2022-04-13 00:00:00,
ti_01184,cr_0445,Supporter,1,2.02,Supporter tier - Access to exclusive content,True,2022-12-13 00:00:00,
ti_01185,cr_0445,Premium,2,13.6,Premium tier - Access to exclusive content,True,2022-12-11 00:00:00,
ti_01186,cr_0445,Pro,3,24.79,Pro tier - Access to exclusive content,True,2022-12-07 00:00:00,
ti_01187,cr_0446,Supporter,1,2.36,Supporter tier - Access to exclusive content,True,2023-05-07 00:00:00,
ti_01188,cr_0446,Premium,2,14.19,Premium tier - Access to exclusive content,True,2023-05-12 00:00:00,
ti_01189,cr_0446,Gold,3,24.02,Gold tier - Access to exclusive content,True,2023-05-10 00:00:00,
ti_01190,cr_0447,Basic,1,2.42,Basic tier - Access to exclusive content,True,2023-04-09 00:00:00,
ti_01191,cr_0447,Plus,2,10.87,Plus tier - Access to exclusive content,True,2023-04-06 00:00:00,
ti_01192,cr_0447,Champion,3,47.23,Champion tier - Access to exclusive content,True,2023-04-07 00:00:00,
ti_01193,cr_0447,Whale,4,145.24,Whale tier - Access to exclusive content,True,2023-04-12 00:00:00,
ti_01194,cr_0448,Supporter,1,2.6,Supporter tier - Access to exclusive content,True,2022-05-17 00:00:00,
ti_01195,cr_0448,Plus,2,13.8,Plus tier - Access to exclusive content,True,2022-05-15 00:00:00,
ti_01196,cr_0448,Elite,3,48.57,Elite tier - Access to exclusive content,True,2022-05-13 00:00:00,
ti_01197,cr_0448,Whale,4,86.24,Whale tier - Access to exclusive content,True,2022-05-17 00:00:00,
ti_01198,cr_0449,Fan,1,3.94,Fan tier - Access to exclusive content,True,2022-10-10 00:00:00,
ti_01199,cr_0449,Insider,2,14.68,Insider tier - Access to exclusive content,True,2022-10-10 00:00:00,
ti_01200,cr_0449,Pro,3,24.29,Pro tier - Access to exclusive content,True,2022-10-08 00:00:00,
ti_01201,cr_0450,Fan,1,2.15,Fan tier - Access to exclusive content,True,2022-09-12 00:00:00,
ti_01202,cr_0450,VIP,2,9.73,VIP tier - Access to exclusive content,True,2022-09-12 00:00:00,
ti_01203,cr_0450,Champion,3,47.1,Champion tier - Access to exclusive content,True,2022-09-14 00:00:00,
ti_01204,cr_0451,Viewer,1,4.45,Viewer tier - Access to exclusive content,True,2022-11-08 00:00:00,
ti_01205,cr_0451,Plus,2,8.0,Plus tier - Access to exclusive content,True,2022-11-08 00:00:00,
ti_01206,cr_0451,Gold,3,34.56,Gold tier - Access to exclusive content,True,2022-11-09 00:00:00,
ti_01207,cr_0451,Legend,4,123.62,Legend tier - Access to exclusive content,True,2022-11-11 00:00:00,
ti_01208,cr_0452,Viewer,1,4.62,Viewer tier - Access to exclusive content,True,2023-07-05 00:00:00,
ti_01209,cr_0452,Insider,2,7.67,Insider tier - Access to exclusive content,True,2023-07-08 00:00:00,
ti_01210,cr_0452,Pro,3,42.88,Pro tier - Access to exclusive content,True,2023-07-10 00:00:00,
ti_01211,cr_0452,Platinum,4,94.97,Platinum tier - Access to exclusive content,True,2023-07-11 00:00:00,
ti_01212,cr_0453,Viewer,1,2.36,Viewer tier - Access to exclusive content,True,2023-03-11 00:00:00,
ti_01213,cr_0453,Plus,2,14.48,Plus tier - Access to exclusive content,True,2023-03-12 00:00:00,
ti_01214,cr_0453,Champion,3,45.99,Champion tier - Access to exclusive content,True,2023-03-08 00:00:00,
ti_01215,cr_0453,Whale,4,125.19,Whale tier - Access to exclusive content,True,2023-03-08 00:00:00,
ti_01216,cr_0454,Fan,1,2.78,Fan tier - Access to exclusive content,True,2023-05-10 00:00:00,
ti_01217,cr_0454,Plus,2,7.01,Plus tier - Access to exclusive content,True,2023-05-11 00:00:00,
ti_01218,cr_0454,Pro,3,47.53,Pro tier - Access to exclusive content,True,2023-05-12 00:00:00,
ti_01219,cr_0454,Whale,4,108.56,Whale tier - Access to exclusive content,True,2023-05-07 00:00:00,
ti_01220,cr_0455,Supporter,1,2.05,Supporter tier - Access to exclusive content,True,2022-07-14 00:00:00,
ti_01221,cr_0455,VIP,2,14.69,VIP tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01222,cr_0455,Gold,3,40.9,Gold tier - Access to exclusive content,True,2022-07-16 00:00:00,
ti_01223,cr_0455,Whale,4,95.56,Whale tier - Access to exclusive content,True,2022-07-10 00:00:00,
ti_01224,cr_0456,Supporter,1,4.29,Supporter tier - Access to exclusive content,True,2022-04-11 00:00:00,
ti_01225,cr_0456,VIP,2,10.08,VIP tier - Access to exclusive content,True,2022-04-12 00:00:00,
ti_01226,cr_0456,Elite,3,21.34,Elite tier - Access to exclusive content,True,2022-04-13 00:00:00,
ti_01227,cr_0456,Ultimate,4,87.06,Ultimate tier - Access to exclusive content,True,2022-04-15 00:00:00,
ti_01228,cr_0457,Supporter,1,4.28,Supporter tier - Access to exclusive content,True,2022-02-16 00:00:00,
ti_01229,cr_0457,Plus,2,11.05,Plus tier - Access to exclusive content,True,2022-02-14 00:00:00,
ti_01230,cr_0457,Gold,3,48.08,Gold tier - Access to exclusive content,True,2022-02-12 00:00:00,
ti_01231,cr_0457,Ultimate,4,146.27,Ultimate tier - Access to exclusive content,True,2022-02-14 00:00:00,
ti_01232,cr_0458,Basic,1,3.18,Basic tier - Access to exclusive content,True,2022-01-15 00:00:00,
ti_01233,cr_0458,Plus,2,10.94,Plus tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01234,cr_0458,Pro,3,34.71,Pro tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01235,cr_0458,Ultimate,4,137.4,Ultimate tier - Access to exclusive content,True,2022-01-11 00:00:00,
ti_01236,cr_0459,Fan,1,3.0,Fan tier - Access to exclusive content,True,2022-07-15 00:00:00,
ti_01237,cr_0459,Insider,2,11.58,Insider tier - Access to exclusive content,True,2022-07-15 00:00:00,
ti_01238,cr_0459,Gold,3,43.82,Gold tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01239,cr_0459,Whale,4,100.05,Whale tier - Access to exclusive content,True,2022-07-11 00:00:00,
ti_01240,cr_0460,Fan,1,2.72,Fan tier - Access to exclusive content,True,2022-03-14 00:00:00,
ti_01241,cr_0460,Premium,2,9.44,Premium tier - Access to exclusive content,True,2022-03-16 00:00:00,
ti_01242,cr_0460,Elite,3,33.82,Elite tier - Access to exclusive content,True,2022-03-12 00:00:00,
ti_01243,cr_0460,Whale,4,77.64,Whale tier - Access to exclusive content,True,2022-03-14 00:00:00,
ti_01244,cr_0461,Viewer,1,3.63,Viewer tier - Access to exclusive content,True,2023-04-11 00:00:00,
ti_01245,cr_0461,Plus,2,9.85,Plus tier - Access to exclusive content,True,2023-04-10 00:00:00,
ti_01246,cr_0461,Champion,3,48.97,Champion tier - Access to exclusive content,True,2023-04-06 00:00:00,
ti_01247,cr_0461,Ultimate,4,88.83,Ultimate tier - Access to exclusive content,True,2023-04-08 00:00:00,
ti_01248,cr_0462,Supporter,1,4.28,Supporter tier - Access to exclusive content,True,2022-12-07 00:00:00,
ti_01249,cr_0462,Plus,2,12.67,Plus tier - Access to exclusive content,True,2022-12-12 00:00:00,
ti_01250,cr_0462,Pro,3,32.57,Pro tier - Access to exclusive content,True,2022-12-13 00:00:00,
ti_01251,cr_0462,Platinum,4,100.4,Platinum tier - Access to exclusive content,True,2022-12-11 00:00:00,
ti_01252,cr_0463,Supporter,1,2.61,Supporter tier - Access to exclusive content,True,2023-05-12 00:00:00,
ti_01253,cr_0463,Premium,2,7.42,Premium tier - Access to exclusive content,True,2023-05-06 00:00:00,
ti_01254,cr_0463,Pro,3,25.95,Pro tier - Access to exclusive content,True,2023-05-12 00:00:00,
ti_01255,cr_0463,Ultimate,4,101.44,Ultimate tier - Access to exclusive content,True,2023-05-12 00:00:00,
ti_01256,cr_0464,Basic,1,2.96,Basic tier - Access to exclusive content,True,2023-01-10 00:00:00,
ti_01257,cr_0464,Plus,2,8.01,Plus tier - Access to exclusive content,True,2023-01-11 00:00:00,
ti_01258,cr_0464,Champion,3,34.79,Champion tier - Access to exclusive content,True,2023-01-07 00:00:00,
ti_01259,cr_0464,Platinum,4,89.7,Platinum tier - Access to exclusive content,True,2023-01-12 00:00:00,
ti_01260,cr_0465,Fan,1,4.93,Fan tier - Access to exclusive content,True,2022-06-12 00:00:00,
ti_01261,cr_0465,Premium,2,14.39,Premium tier - Access to exclusive content,True,2022-06-15 00:00:00,
ti_01262,cr_0465,Pro,3,28.09,Pro tier - Access to exclusive content,True,2022-06-10 00:00:00,
ti_01263,cr_0465,Whale,4,124.42,Whale tier - Access to exclusive content,True,2022-06-13 00:00:00,
ti_01264,cr_0466,Supporter,1,4.19,Supporter tier - Access to exclusive content,True,2023-07-07 00:00:00,
ti_01265,cr_0466,VIP,2,8.62,VIP tier - Access to exclusive content,True,2023-07-07 00:00:00,
ti_01266,cr_0466,Elite,3,31.5,Elite tier - Access to exclusive content,True,2023-07-11 00:00:00,
ti_01267,cr_0466,Legend,4,139.9,Legend tier - Access to exclusive content,True,2023-07-08 00:00:00,
ti_01268,cr_0467,Basic,1,4.18,Basic tier - Access to exclusive content,True,2022-09-11 00:00:00,
ti_01269,cr_0467,Insider,2,11.71,Insider tier - Access to exclusive content,True,2022-09-12 00:00:00,
ti_01270,cr_0467,Gold,3,26.02,Gold tier - Access to exclusive content,True,2022-09-09 00:00:00,
ti_01271,cr_0467,Whale,4,89.62,Whale tier - Access to exclusive content,True,2022-09-09 00:00:00,
ti_01272,cr_0468,Viewer,1,3.86,Viewer tier - Access to exclusive content,True,2022-11-10 00:00:00,
ti_01273,cr_0468,Premium,2,12.6,Premium tier - Access to exclusive content,True,2022-11-13 00:00:00,
ti_01274,cr_0468,Elite,3,45.48,Elite tier - Access to exclusive content,True,2022-11-09 00:00:00,
ti_01275,cr_0468,Ultimate,4,110.35,Ultimate tier - Access to exclusive content,True,2022-11-09 00:00:00,
ti_01276,cr_0469,Basic,1,4.22,Basic tier - Access to exclusive content,True,2022-01-15 00:00:00,
ti_01277,cr_0469,Premium,2,13.05,Premium tier - Access to exclusive content,True,2022-01-12 00:00:00,
ti_01278,cr_0469,Pro,3,20.82,Pro tier - Access to exclusive content,True,2022-01-13 00:00:00,
ti_01279,cr_0469,Legend,4,149.52,Legend tier - Access to exclusive content,True,2022-01-17 00:00:00,
ti_01280,cr_0470,Basic,1,4.02,Basic tier - Access to exclusive content,True,2022-06-14 00:00:00,
ti_01281,cr_0470,VIP,2,12.8,VIP tier - Access to exclusive content,True,2022-06-13 00:00:00,
ti_01282,cr_0470,Gold,3,40.4,Gold tier - Access to exclusive content,True,2022-06-14 00:00:00,
ti_01283,cr_0470,Legend,4,130.92,Legend tier - Access to exclusive content,True,2022-06-12 00:00:00,
ti_01284,cr_0471,Fan,1,4.0,Fan tier - Access to exclusive content,True,2022-11-10 00:00:00,
ti_01285,cr_0471,VIP,2,14.39,VIP tier - Access to exclusive content,True,2022-11-08 00:00:00,
ti_01286,cr_0471,Gold,3,41.9,Gold tier - Access to exclusive content,True,2022-11-10 00:00:00,
ti_01287,cr_0471,Whale,4,79.63,Whale tier - Access to exclusive content,True,2022-11-07 00:00:00,
ti_01288,cr_0472,Basic,1,2.61,Basic tier - Access to exclusive content,True,2022-05-15 00:00:00,
ti_01289,cr_0472,Premium,2,12.2,Premium tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01290,cr_0472,Gold,3,33.8,Gold tier - Access to exclusive content,True,2022-05-11 00:00:00,
ti_01291,cr_0472,Ultimate,4,137.73,Ultimate tier - Access to exclusive content,True,2022-05-16 00:00:00,
ti_01292,cr_0473,Basic,1,3.58,Basic tier - Access to exclusive content,True,2023-04-09 00:00:00,
ti_01293,cr_0473,Plus,2,8.37,Plus tier - Access to exclusive content,True,2023-04-07 00:00:00,
ti_01294,cr_0473,Elite,3,29.56,Elite tier - Access to exclusive content,True,2023-04-10 00:00:00,
ti_01295,cr_0473,Legend,4,90.76,Legend tier - Access to exclusive content,True,2023-04-11 00:00:00,
ti_01296,cr_0474,Viewer,1,4.91,Viewer tier - Access to exclusive content,True,2022-07-15 00:00:00,
ti_01297,cr_0474,Premium,2,13.42,Premium tier - Access to exclusive content,True,2022-07-15 00:00:00,
ti_01298,cr_0474,Pro,3,28.92,Pro tier - Access to exclusive content,True,2022-07-12 00:00:00,
ti_01299,cr_0474,Platinum,4,85.92,Platinum tier - Access to exclusive content,True,2022-07-15 00:00:00,
ti_01300,cr_0475,Basic,1,4.35,Basic tier - Access to exclusive content,True,2023-02-11 00:00:00,
ti_01301,cr_0475,Premium,2,12.54,Premium tier - Access to exclusive content,True,2023-02-05 00:00:00,
ti_01302,cr_0475,Champion,3,47.62,Champion tier - Access to exclusive content,True,2023-02-05 00:00:00,
ti_01303,cr_0475,Whale,4,146.63,Whale tier - Access to exclusive content,True,2023-02-08 00:00:00,
